id,name,real_x,real_y,real_z,temperature,humidity,speed_of_sound,beamforming_max_x,beamforming_max_y,beamforming_max_z,beamforming_dist,beamforming_dist_xy,x_mean,y_mean,z_mean,s_mean,std_x,std_y,std_z,std_s,iqr_dist,coord_std,coord_std_xy,mean_dist,median_dist,mean_dist_xy,median_dist_xy,mean_diff_x,mean_diff_y,mean_diff_z,accuracy_1cm,accuracy_1cm_xy,accuracy_2cm,accuracy_2cm_xy,accuracy_5cm,accuracy_5cm_xy,accuracy_10cm,accuracy_10cm_xy,accuracy_15cm,accuracy_15cm_xy,accuracy_20cm,accuracy_20cm_xy,accuracy_30cm,accuracy_30cm_xy,accuracy_40cm,accuracy_40cm_xy,accuracy_50cm,accuracy_50cm_xy,accuracy_60cm,accuracy_60cm_xy,mae_x,mae_y,mae_z,mae_xy,mae_coord
15,"Group 8, Number 2",-0.135,-0.19,1.935,22.43114366369116,50.84611276417181,417.05883027555706,0.0,0.0,-1.5,3.4428984881927613,3.4428984881927613,0.10433970024110463,0.034306674356104634,1.6310843674418605,121.78719337209301,0.05081406437593479,0.0699830909914213,0.02665181277420313,1.2690063686648254,0.06378087852493947,0.04914965604718641,0.06039857768367805,0.45348404137814957,0.44811558460264656,0.33417098552484814,0.33681300481062904,0.23933970024110462,0.2243066743561046,0.3039156325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.3372093023255814,0.10465116279069768,0.872093023255814,0.813953488372093,1.0,1.0,1.0,0.23933970024110462,0.2243066743561046,0.3039156325581397,0.23182318729860463,0.2558540023851163
16,"Group 8, Number 3",-0.135,-0.19,1.586,22.54329747463187,50.97581445029373,417.7695987489672,-0.09999999999999987,0.0,-1.5,3.0920415585822907,3.0920415585822907,-0.07670620788601744,0.043909787476889506,1.5654978238372088,123.12261774709303,0.040285943954697166,0.031398265250437096,0.0303427358727466,1.1457441177305634,0.033881037898843835,0.034008981692626956,0.035842104602567135,0.24704612190544975,0.25101326949522607,0.24431757260301987,0.2464498879543277,0.061918341800029066,0.23390978747688954,0.03022155813953489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.9651162790697675,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,0.06191834180002909,0.23390978747688954,0.03022155813953493,0.1479140646384593,0.10868322913881784
17,"Group 8, Number 4",-0.4,-0.19,1.586,22.572671091783025,50.96665903715572,417.8997179511204,0.050000000000000044,0.0,-1.5,3.1244193060471255,3.1244193060471255,0.05542390190845929,0.0694374872504651,1.622969688953488,126.03353040116278,0.026000360673307132,0.028559015251344456,0.03296154487785342,1.1302796839665061,0.03886743140696469,0.02917364026750167,0.027279687962325792,0.5270719705107069,0.5271117377846493,0.5247219240770181,0.5255146376061173,0.4554239019084593,0.25943748725046517,0.039758580232558044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.1744186046511628,1.0,1.0,0.4554239019084593,0.25943748725046517,0.03975858023255809,0.35743069457946214,0.2515399897971608
18,"Group 8, Number 5",-0.4,-0.19,1.236,22.572671091783025,51.08110170138094,418.0503029100117,0.050000000000000044,0.050000000000000044,-1.5,2.783127018301536,2.783127018301536,0.0599667098254225,0.04308263760704224,1.632713786619718,125.44292940140842,0.03344949499449621,0.05945080769576203,0.025999680647481312,1.17913030263665,0.040295088376717136,0.03963332777924652,0.04645015134512912,0.6536873810936434,0.6507384083221119,0.517969628618143,0.5203977195075561,0.4599667098254225,0.23308263760704226,0.3967137866197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.30985915492957744,0.028169014084507043,0.9577464788732394,0.4599667098254225,0.2330826376070422,0.39671378661971834,0.34652467371623236,0.3632543780173944
19,"Group 8, Number 6",-0.4,-0.19,1.0,22.588693064774542,51.340505073624776,418.4694264137245,-0.09999999999999987,-0.09999999999999987,-1.5,2.51954360946581,2.51954360946581,-0.11291467810563949,-0.16175748724563954,1.648920018895349,121.06417625000005,0.0699511548921636,0.060183382766414356,0.024993865807828995,0.9537193541811315,0.04088871385811932,0.05170946782213565,0.06506726882928898,0.7154420246013579,0.7171516511919434,0.29461647023774473,0.29355357100110374,0.2870853218943604,0.054420974731104625,0.6489200188953489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.05813953488372093,0.0,0.5348837209302325,0.0,0.9534883720930233,0.0,0.9883720930232558,0.0,1.0,0.2870853218943605,0.05442097473110466,0.6489200188953489,0.17075314831273258,0.3301421051736047
20,"Group 8, Number 7",-0.4,-0.19,1.33,22.67147325856412,51.59380483710994,419.207826088592,0.050000000000000044,0.050000000000000044,-1.5,2.875586896617802,2.875586896617802,0.1194551672752616,0.08226164657856394,1.6473375906976748,120.04210283139538,0.06623691279586473,0.11324332148300653,0.030844853291892228,1.1733158106951265,0.12664363033953197,0.07010836252358783,0.08974011713943564,0.6746535543951726,0.6660366168045124,0.5930610995626807,0.5900001221584086,0.5194551672752616,0.27226164657856394,0.3173375906976743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.18604651162790697,0.23255813953488372,0.5581395348837209,0.5194551672752616,0.27226164657856394,0.3173375906976743,0.39585840692691276,0.3696848015171666
21,"Group 8, Number 8",-0.11,-0.19,1.33,22.740901808194096,51.41374837872892,419.310189080818,-0.09999999999999987,-0.04999999999999982,-1.5,2.8334784276574263,2.8334784276574263,-0.030049214103662788,-0.056681613157412755,1.596574143604651,120.59225240697673,0.05117959910999589,0.04631812601460747,0.028308382302213362,1.13935829848432,0.035993661045812975,0.04193536914227224,0.04874886256230168,0.3160977916856577,0.3135908420397958,0.164264387571651,0.15998570529183337,0.08293826604982557,0.13331838684258718,0.2665741436046511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.3953488372093023,0.0,0.7674418604651163,0.37209302325581395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08293826604982558,0.13331838684258723,0.26657414360465115,0.10812832644620643,0.16094359883235468
22,"Group 9, Number 1",-0.28,-0.425,2.148,21.133363851377126,49.0974288548104,408.841829872167,0.0,0.0,-1.5,3.6833312368018167,3.6833312368018167,0.026399743993604636,0.022734647178779068,1.574717216860465,118.04902327616279,0.04181640455045554,0.06269715014132425,0.03252285748382396,1.2900561652337499,0.0662947206046347,0.04567880405853458,0.05225677734588989,0.7917760646178572,0.8024806947047233,0.5447163395524146,0.5513379858185121,0.3063997439936047,0.4477346471787789,0.5732827831395351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.20930232558139536,0.0,0.8488372093023255,0.3063997439936047,0.44773464717877903,0.5732827831395351,0.37706719558619184,0.44247239143730627
23,"Group 9, Number 2",-0.28,-0.425,1.803,21.42977035172045,48.920424200808725,409.9472886008842,0.0,0.050000000000000044,-1.5,3.3487063173709335,3.3487063173709335,0.017178730111608725,0.06894846853430231,1.5825222982558138,120.48470131395347,0.03948017061570154,0.07968943150061616,0.027546452605296565,1.1842492996134124,0.09469969598589667,0.04890535157387143,0.05958480105815885,0.6193191607692702,0.6115461826680423,0.5778116247029421,0.5684780093376289,0.2971787301116087,0.4939484685343022,0.220477701744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.10465116279069768,0.13953488372093023,0.37209302325581395,0.6395348837209303,0.2971787301116087,0.4939484685343022,0.220477701744186,0.3955635993229555,0.3372016334633656
24,"Group 9, Number 3",0.285,0.145,1.74,22.78362706950485,51.50988021667811,419.6476554928251,0.10000000000000009,0.15000000000000013,-1.5,3.2452811896660054,3.2452811896660054,0.11852602304331396,0.17620053953488374,1.5563685156976745,118.51537375581394,0.04441562172637123,0.04609744620351858,0.040930296575703136,1.1416798652730265,0.05565926362953061,0.04381445483519764,0.0452565339649449,0.2574991474051473,0.2557010667360407,0.17693056970482043,0.17730606568517981,0.16647397695668595,0.04419334940116277,0.18363148430232554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.22093023255813954,0.09302325581395349,0.7558139534883721,0.8488372093023255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.166473976956686,0.04419334940116279,0.18363148430232556,0.10533366317892441,0.13143293688672478
25,"Group 9, Number 4",0.285,-0.155,1.74,22.99458304722667,51.795223926146335,421.0729327229333,0.0,-0.04999999999999982,-1.5,3.25420497203234,3.25420497203234,0.06576474197428124,-0.006612349162196872,1.5654885359375001,119.93251034375001,0.04280938267419926,0.03356166269928138,0.050239846407722846,1.0659760994278842,0.057390630096520345,0.0422036305937345,0.03818552268674032,0.3223110824464328,0.3212370105761525,0.2673495080281442,0.26871986966738126,0.2192352580257187,0.14838765083780311,0.17451146406249995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0375,0.3,0.825,0.95,1.0,1.0,1.0,1.0,1.0,0.21923525802571878,0.14838765083780311,0.17451146406249998,0.18381145443176092,0.18071145764200727
26,"Group 9, Number 5",-0.25,-0.68,1.53,23.00793469138628,51.58007171740292,420.8505177820705,-0.04999999999999982,-0.04999999999999982,-1.5,3.1012578093412357,3.1012578093412357,0.02998438851773256,-0.0027608719830232433,1.6043678613372094,117.22607895930231,0.05295587526861538,0.06202110000891984,0.034116706737163216,1.1270840317330086,0.07850949207443136,0.04969789400489948,0.05748848763876761,0.739181732890491,0.7370283431751586,0.734561422349546,0.7353103843001101,0.27998438851773255,0.6772391280169767,0.07439873401162783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.27998438851773255,0.6772391280169767,0.07439873401162787,0.47861175826735464,0.3438740835154457
101,"Group 13, Number 2",0.0,0.005,1.54,20.626001373311965,61.08186465247577,420.6355392944379,0.0,-0.04999999999999982,-1.5,3.0404974921877503,3.0404974921877503,-0.01817328262212206,-0.07121903005116277,1.6228493177325582,125.52557559302326,0.014790290147686796,0.03939745164631817,0.022889198183159862,1.0274084341361642,0.0521850509755965,0.02569231332572161,0.027093870897002485,0.1181760576999477,0.11516288694043031,0.08063739455637572,0.0756086750958085,0.01953783031776159,0.07621903005116278,0.08284931773255806,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.20930232558139536,0.313953488372093,0.7209302325581395,0.7674418604651163,0.9418604651162791,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01953783031776159,0.07621903005116278,0.08284931773255812,0.04787843018446219,0.05953539270049416
102,"Group 13, Number 3",-0.595,0.005,1.54,20.69542992294194,61.70138094148165,421.7045506804047,-0.19999999999999996,-0.04999999999999982,-1.5,3.066047944830609,3.066047944830609,-0.13738310625348835,-0.03550555283823254,1.477408150872093,127.89346631686047,0.0360902962598848,0.0240178149871018,0.0467834662393923,1.030867834960028,0.048378062201673455,0.03563052582879297,0.030054055623493302,0.4666846006103423,0.4640676245086103,0.4602075796251685,0.45517688249461674,0.45761689374651165,0.04051196951846509,0.06616720436046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.813953488372093,0.8837209302325582,1.0,1.0,0.45761689374651165,0.0405119695184651,0.06616720436046516,0.24906443163248831,0.1880986892084806
103,"Group 13, Number 4",-0.86,0.005,1.54,20.668726634622715,61.80514229037919,421.6859388725194,-0.25,-0.04999999999999982,-1.5,3.1010844877236092,3.1010844877236092,-0.19889867463662783,-0.031182355224593002,1.4743260709302326,126.7559044883721,0.03471506896582232,0.020181104627842596,0.04561112187563999,0.8771315096205267,0.046737880170184876,0.033502431823101635,0.027448086796832458,0.6671297809071026,0.6643135722179315,0.6624284128031652,0.6592823338511908,0.6611013253633721,0.036433703301337196,0.06862393255813955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.6611013253633721,0.036433703301337196,0.06862393255813959,0.34876751433235464,0.2553863204076163
104,"Group 13, Number 5",-1.115,0.005,1.54,20.668726634622715,61.87075608453498,421.7613020413818,-0.3999999999999999,-0.04999999999999982,-1.5,3.123435608428642,3.123435608428642,-0.23887095469767436,-0.028378107507267422,1.462097522965116,125.96359293895347,0.044207948781793384,0.02437742449256688,0.04751483675087819,1.0838657519145436,0.057434327551877384,0.03870007000841282,0.03429268663718013,0.8817754580364286,0.8776709654094921,0.8771291109295822,0.8732416744706066,0.8761290453023254,0.03406577015319764,0.08027813633720927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8761290453023255,0.034065770153197644,0.08027813633720934,0.4550974077277616,0.3301576505975775
106,"Group 13, Number 7",0.0,0.005,1.909,19.117265583276108,53.36385137712672,404.884157700058,0.0,-0.04999999999999982,-1.5,3.409443649629657,3.409443649629657,-0.025381345350502887,-0.020196141782936043,1.6210512811046516,124.80819204069766,0.018409908375121322,0.03472000794443548,0.024200169348760552,1.125371186821942,0.02936743414945525,0.025776695222772452,0.0265649581597784,0.29293030191103997,0.29221502053808224,0.04847489365918903,0.04548005155534095,0.0274663715226773,0.03380256376927323,0.28794871889534884,0.0,0.011627906976744186,0.0,0.06976744186046512,0.0,0.5813953488372093,0.0,0.9883720930232558,0.0,1.0,0.0,1.0,0.6046511627906976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0274663715226773,0.033802563769273236,0.28794871889534884,0.030634467645975265,0.1164058847290998
107,"Group 13, Number 8",0.0,0.005,1.805,20.639353017471574,61.37026016632333,421.0351933271845,0.0,-0.04999999999999982,-1.5,3.3054576082594065,3.3054576082594065,-0.01095634402501743,-0.026509688412616257,1.61788725,123.58512905523257,0.0167078996748938,0.029143871640378717,0.027600930507222846,1.0339854862222133,0.03598113948466694,0.024484233940831785,0.022925885657636258,0.19345338770247994,0.19087028866781125,0.0413573746178258,0.038687081491607656,0.016524586464552293,0.03552592257540695,0.18711274999999994,0.0,0.05813953488372093,0.0,0.18604651162790697,0.0,0.6976744186046512,0.0,0.9883720930232558,0.03488372093023256,1.0,0.5813953488372093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016524586464552293,0.03552592257540696,0.18711274999999997,0.026025254519979637,0.07972108634665308
108,"Group 13, Number 9",0.0,0.005,1.67,19.01846341649501,53.59731441214618,404.7061590805058,0.0,-0.04999999999999982,-1.5,3.1704770934356232,3.1704770934356232,-0.01992155600662789,-0.03933590568566859,1.6254993090116274,126.25440043604652,0.0175444307166541,0.03526189285255159,0.02216002595695181,0.8305190226682047,0.025911643229959896,0.02498878317538583,0.026403161784602842,0.07691050617354896,0.07491523824375004,0.05634394790998596,0.054960201642445,0.021618452359534853,0.046013814098459276,0.0447739770348836,0.0,0.011627906976744186,0.0,0.06976744186046512,0.08139534883720931,0.4186046511627907,0.8953488372093024,0.9302325581395349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021618452359534853,0.04601381409845928,0.04477397703488365,0.03381613322899707,0.03746874783095926
