id,name,real_x,real_y,real_z,temperature,humidity,speed_of_sound,beamforming_max_x,beamforming_max_y,beamforming_max_z,beamforming_dist,beamforming_dist_xy,x_mean,y_mean,z_mean,s_mean,std_x,std_y,std_z,std_s,iqr_dist,coord_std,coord_std_xy,mean_dist,median_dist,mean_dist_xy,median_dist_xy,mean_diff_x,mean_diff_y,mean_diff_z,accuracy_1cm,accuracy_1cm_xy,accuracy_2cm,accuracy_2cm_xy,accuracy_5cm,accuracy_5cm_xy,accuracy_10cm,accuracy_10cm_xy,accuracy_15cm,accuracy_15cm_xy,accuracy_20cm,accuracy_20cm_xy,accuracy_30cm,accuracy_30cm_xy,accuracy_40cm,accuracy_40cm_xy,accuracy_50cm,accuracy_50cm_xy,accuracy_60cm,accuracy_60cm_xy,mae_x,mae_y,mae_z,mae_xy,mae_coord
11,"Group 5, Number 2",0.0,0.005,1.9,22.70084687571527,47.22667277027542,413.53392614047465,0.050000000000000044,-0.04999999999999982,1.3,0.6045866356445533,0.6045866356445533,0.032171334390465114,-0.01736625671604649,1.4864429392441862,127.995738497093,0.030473256253160795,0.024894559612371032,0.03765517943708497,0.9783057540201144,0.050937143790246886,0.031007665100872262,0.027683907932765914,0.41733101880808743,0.4096873765537201,0.05053896088591889,0.052970431823941955,0.03723567193116277,0.027659999156744153,0.4135570607558139,0.0,0.023255813953488372,0.0,0.08139534883720931,0.0,0.47674418604651164,0.0,0.9883720930232558,0.0,1.0,0.0,1.0,0.0,1.0,0.3488372093023256,1.0,0.9767441860465116,1.0,1.0,1.0,0.03723567193116277,0.027659999156744153,0.41355706075581383,0.03244783554395347,0.15948424394790692
12,"Group 5, Number 3",0.0,0.005,1.65,22.853055619134807,46.877241168841074,413.7633947350424,-0.04999999999999982,0.0,1.5,0.1581929201955636,0.1581929201955636,-0.045386585363805805,-0.03015479009799417,1.496161273255814,127.35757918023258,0.04012107208447104,0.03924972662294422,0.03952774775241341,1.0305949693471455,0.04787700857878685,0.03963284881994289,0.03968539935370763,0.17386094647599537,0.16872564563546485,0.07218396391724786,0.0645450428171075,0.05167307616729416,0.04195578296136624,0.15383872674418597,0.0,0.011627906976744186,0.0,0.023255813953488372,0.0,0.2441860465116279,0.011627906976744186,0.8488372093023255,0.27906976744186046,0.9767441860465116,0.7674418604651163,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05167307616729416,0.041955782961366254,0.15383872674418597,0.04681442956433022,0.0824891952909488
13,"Group 5, Number 5",0.0,0.005,1.49,22.89578088044556,46.90928511482414,414.0038384889622,0.0,-0.04999999999999982,1.5,0.05590169943749457,0.05590169943749457,-0.026647714945058132,-0.07239486667597382,1.5213355392441859,129.36439221802328,0.04473213381626057,0.035950174336844935,0.018150073182402485,1.1165626137556508,0.04467838151813619,0.032944127111835995,0.040341154076552754,0.09957487840778328,0.09223435909467881,0.09175903850866962,0.0840258168413241,0.042056848268895324,0.07777226368059592,0.032776840406976704,0.0,0.0,0.0,0.0,0.023255813953488372,0.10465116279069768,0.5930232558139535,0.6395348837209303,0.9069767441860465,0.9186046511627907,0.9883720930232558,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042056848268895324,0.07777226368059592,0.032776840406976746,0.05991455597474561,0.05086865078548932
14,"Group 8, Number 1",0.41,0.005,1.665,22.770275425345236,47.18547341115434,413.7983968386434,0.10000000000000009,-0.04999999999999982,1.5,0.35545745174352433,0.35545745174352433,0.19018716731540697,-0.05807584159360464,1.5465123,116.78558132267443,0.07727133947298864,0.0680790784258504,0.023495439409381987,1.1052703466742821,0.07129551145354765,0.05628195243607367,0.07267520894941952,0.2706112892787663,0.25952399953910277,0.23928795794398713,0.2309222236094097,0.21981283268459295,0.07141214266569765,0.11848769999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.11627906976744186,0.32558139534883723,0.7441860465116279,0.8372093023255814,0.9418604651162791,0.9534883720930233,1.0,1.0,1.0,1.0,0.21981283268459303,0.07141214266569765,0.11848770000000002,0.14561248767514534,0.13657089178343024
15,"Group 8, Number 2",-0.135,-0.19,1.935,22.43114366369116,50.84611276417181,417.05883027555706,-0.04999999999999982,-0.09999999999999987,1.5,0.45227204202780447,0.45227204202780447,-0.051526001934825566,-0.21678215408720922,1.48486720377907,119.9710668343023,0.053146486101892806,0.03411686507175438,0.023374258494313307,1.0251075855318525,0.030852253079725445,0.0368792032226535,0.0436316755868236,0.462833711709936,0.46084250466639404,0.10140842363408878,0.09922318116942015,0.08778244803610465,0.03531814751162785,0.4501327962209303,0.0,0.0,0.0,0.011627906976744186,0.0,0.08139534883720931,0.0,0.5116279069767442,0.0,0.9186046511627907,0.0,1.0,0.0,1.0,0.0,1.0,0.9418604651162791,1.0,1.0,1.0,0.08778244803610466,0.035318147511627894,0.4501327962209303,0.061550297773866294,0.19107779725622095
16,"Group 8, Number 3",-0.135,-0.19,1.586,22.54329747463187,50.97581445029373,417.7695987489672,0.0,-0.1499999999999999,1.5,0.16498787834262257,0.16498787834262257,-0.004242735118313953,-0.33978932411918605,1.5108093863372092,120.38048450872093,0.0496420258436735,0.05669745049649127,0.024088786283983612,1.0867757564454286,0.051227307705690145,0.043476087541382796,0.05316973817008239,0.2229712459011453,0.21611298356440262,0.20743254534347533,0.19870502316245708,0.13075726488168604,0.14978932411918597,0.07519061366279071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.05813953488372093,0.3023255813953488,0.5232558139534884,0.9418604651162791,0.9418604651162791,1.0,1.0,1.0,1.0,1.0,1.0,0.13075726488168604,0.14978932411918597,0.0751906136627908,0.14027329450043602,0.11857906755455427
17,"Group 8, Number 4",-0.4,-0.19,1.586,22.572671091783025,50.96665903715572,417.8997179511204,-0.19999999999999996,-0.1499999999999999,1.5,0.2213504009483607,0.2213504009483607,-0.48774683816860465,-0.3036988219098837,1.4829781909883724,120.0865724447674,0.08704613647973555,0.055851403730113436,0.020560600237457993,1.1996725827519394,0.08865243307797621,0.05448604681576899,0.0714487701049245,0.19764631400565405,0.1905468581983831,0.1657579527198065,0.1631395315602659,0.10686064584302321,0.11460941461337207,0.10302180901162793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.2441860465116279,0.43023255813953487,0.5465116279069767,0.686046511627907,0.9534883720930233,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,0.10686064584302322,0.11460941461337207,0.10302180901162797,0.11073503022819763,0.10816395648934107
18,"Group 8, Number 5",-0.4,-0.19,1.236,22.572671091783025,51.08110170138094,418.0503029100117,-0.19999999999999996,-0.19999999999999996,1.5,0.33135479474424395,0.33135479474424395,-0.48960658904929577,-0.40265445588028176,1.430603464084507,121.19055997183096,0.06694268451822334,0.04958760968020405,0.03569249830830471,1.1722073231083496,0.0671182944715798,0.05074093083557737,0.058265147099213696,0.31041236846642467,0.3079667783477805,0.23784594037610307,0.248976225594827,0.09709724271126755,0.21265445588028167,0.19460346408450707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,0.0,0.29577464788732394,0.43661971830985913,0.9014084507042254,0.9295774647887324,0.9859154929577465,1.0,1.0,1.0,1.0,0.09709724271126757,0.21265445588028173,0.19460346408450707,0.15487584929577464,0.16811838755868544
19,"Group 8, Number 6",-0.4,-0.19,1.0,22.588693064774542,51.340505073624776,418.4694264137245,-0.25,-0.19999999999999996,1.5,0.5221110992882645,0.5221110992882645,-0.45321128793604654,-0.49400428177325584,1.456676565988372,122.68784256686048,0.06448815992321909,0.05417260213503355,0.03145141732957026,1.0516939548456865,0.05696011175412674,0.0500373931292743,0.059330381029126314,0.5567045453822896,0.5512950795707822,0.3147509582149977,0.31076380391297853,0.0668551088081395,0.30400428177325584,0.4566765659883719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.4069767441860465,0.0,0.9186046511627907,0.046511627906976744,1.0,0.7906976744186046,1.0,0.06685510880813951,0.30400428177325584,0.45667656598837203,0.18542969529069767,0.2758453188565891
20,"Group 8, Number 7",-0.4,-0.19,1.33,22.67147325856412,51.59380483710994,419.207826088592,-0.1499999999999999,-0.1499999999999999,1.5,0.30495901363953815,0.30495901363953815,-0.2864469599796512,-0.3307486665843023,1.4777078744186047,121.70252732848837,0.05934317419803463,0.05977325401935564,0.029312637294506762,1.0607509259700967,0.06419339028542242,0.04947635517063234,0.059558214108695134,0.24528075615379663,0.243366639271567,0.1936672275719089,0.19199139960837944,0.11480948455523254,0.1407486665843023,0.14770787441860458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.18604651162790697,0.1744186046511628,0.5348837209302325,0.8837209302325582,0.9534883720930233,1.0,1.0,1.0,1.0,1.0,1.0,0.1148094845552326,0.14074866658430232,0.14770787441860458,0.12777907556976745,0.13442200851937983
21,"Group 8, Number 8",-0.11,-0.19,1.33,22.740901808194096,51.41374837872892,419.310189080818,-0.04999999999999982,-0.1499999999999999,1.5,0.1846618531261939,0.1846618531261939,-0.021024297307313953,-0.38797251816860456,1.5157860107558137,123.35625015988371,0.07265542120503601,0.05890354756835,0.028003485045273047,1.097439741341662,0.06006812020289892,0.05318748460621969,0.06577948438669301,0.2975193400080322,0.2881735400054603,0.22958212795402277,0.22756334077792117,0.0983983755822209,0.19797251816860462,0.18578601075581389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.023255813953488372,0.32558139534883723,0.5697674418604651,0.8604651162790697,0.9767441860465116,0.9883720930232558,1.0,1.0,1.0,1.0,0.0983983755822209,0.19797251816860462,0.1857860107558139,0.1481854468754128,0.16071896816887984
22,"Group 9, Number 1",-0.28,-0.425,2.148,21.133363851377126,49.0974288548104,408.841829872167,-0.04999999999999982,-0.1499999999999999,1.5,0.7405599233012817,0.7405599233012817,0.06384451597247093,-0.3445289680593024,1.5238906595930233,126.21063782267443,0.07774561600167626,0.1081169678519277,0.02094727331024508,0.9663484523234467,0.06057519411806678,0.06893661905461634,0.09293129192680198,0.7281614894177647,0.7294967920536808,0.3694512918751929,0.3652714341367892,0.3438445159724709,0.10308508952790692,0.6241093404069769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.1744186046511628,0.0,0.6744186046511628,0.0,0.9418604651162791,0.0,1.0,0.34384451597247095,0.10308508952790697,0.6241093404069769,0.22346480275018893,0.3570129819691183
23,"Group 9, Number 2",-0.28,-0.425,1.803,21.42977035172045,48.920424200808725,409.9472886008842,-0.04999999999999982,-0.09999999999999987,1.5,0.5003338885184574,0.5003338885184574,-0.14929917563749998,-0.28739066119476736,1.5275968802325581,127.11498090988373,0.12534117734664377,0.09973941253608508,0.02129630636617676,1.0933231532823242,0.08368455573626243,0.08212563208296854,0.11254029494136442,0.36643015824848874,0.36123277407698573,0.22920311895646214,0.2318949506352721,0.14912299544970933,0.15207236392151158,0.2754031197674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10465116279069768,0.0,0.23255813953488372,0.0,0.3953488372093023,0.10465116279069768,0.7558139534883721,0.7325581395348837,0.9651162790697675,0.9651162790697675,1.0,1.0,1.0,0.14912299544970933,0.15207236392151166,0.2754031197674418,0.15059767968561047,0.1921994930462209
24,"Group 9, Number 3",0.285,0.145,1.74,22.78362706950485,51.50988021667811,419.6476554928251,0.25,0.050000000000000044,1.5,0.2604803255526221,0.2604803255526221,0.4750590949244186,0.10493363477761627,1.4526776485465118,127.44826267732557,0.07564513224098093,0.05215611404848606,0.032538706174615725,0.9597650701732519,0.08063362484079417,0.05344665082136091,0.06390062314473349,0.35498824891798086,0.35666388548006067,0.2033114466875804,0.2044115887489338,0.19191606420348833,0.05437830190843016,0.2873223514534883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.2441860465116279,0.0,0.4883720930232558,0.20930232558139536,0.8953488372093024,0.7790697674418605,1.0,1.0,1.0,1.0,1.0,0.19191606420348836,0.054378301908430224,0.2873223514534883,0.12314718305595931,0.17787223918846898
25,"Group 9, Number 4",0.285,-0.155,1.74,22.99458304722667,51.795223926146335,421.0729327229333,0.25,-0.1499999999999999,1.5,0.24259018941416408,0.24259018941416408,0.457532786895,-0.24581736856937497,1.4954331059375001,126.90287929062501,0.07466125137808585,0.07423115925609704,0.027892795835351446,1.0804005409018242,0.07096345382205438,0.058928402156511454,0.07444620531709145,0.3248232753622107,0.3149437066671156,0.20402983698109897,0.1926422305375634,0.172532786895,0.09309950457562496,0.24456689406249993,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.1125,0.0,0.2375,0.0,0.55,0.4125,0.8375,0.85,1.0,1.0,1.0,1.0,1.0,0.172532786895,0.09309950457562499,0.24456689406249996,0.13281614573531247,0.1700663951777083
26,"Group 9, Number 5",-0.25,-0.68,1.53,23.00793469138628,51.58007171740292,420.8505177820705,0.25,-0.19999999999999996,1.5,0.6937578828380979,0.6937578828380979,0.026498076298546502,-0.3732045487880814,1.484236015988372,119.41568213081398,0.12984912169414925,0.08205763416664437,0.04334631679350296,1.0793934976702628,0.12634181071007317,0.08508435755143219,0.1059533779303968,0.43231305488114613,0.44246282405739573,0.4278046835923783,0.43793910744956593,0.2768273735078489,0.30679545121191865,0.05363338575581391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.3488372093023256,0.36046511627906974,0.7674418604651163,0.7674418604651163,0.9883720930232558,0.9883720930232558,0.2768273735078489,0.3067954512119187,0.05363338575581394,0.29181141235988367,0.21241873682519374
101,"Group 13, Number 2",0.0,0.005,1.54,20.626001373311965,61.08186465247577,420.6355392944379,0.0,-0.04999999999999982,1.5,0.0680073525436771,0.0680073525436771,0.04257715887674418,-0.25937278796511626,1.5874010002906978,129.32021238372093,0.03919520194067988,0.026950829114651763,0.0253813250667052,0.9206333671326745,0.03628856144408993,0.030509118707345618,0.033073015527665825,0.2757163378815503,0.27868173084204395,0.270273328269184,0.2744307792338151,0.05079120724744185,0.26437278796511626,0.047401000290697604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.7906976744186046,0.8604651162790697,1.0,1.0,1.0,1.0,1.0,1.0,0.05079120724744185,0.26437278796511626,0.04740100029069764,0.15758199760627903,0.12085499850108523
102,"Group 13, Number 3",-0.595,0.005,1.54,20.69542992294194,61.70138094148165,421.7045506804047,-0.25,-0.04999999999999982,1.45,0.36076308015094893,0.36076308015094893,-0.541636941133721,-0.09037525207515987,1.3912298081395351,131.10662982558142,0.06089811340771541,0.028143845092304755,0.02220109172577787,0.9800767647615946,0.03409977025702654,0.03708101674193268,0.044520979250010084,0.19617614920451723,0.19453972330756436,0.12540085664907644,0.1202840304535342,0.06665582508720923,0.09537525207515987,0.14877019186046514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12790697674418605,0.023255813953488372,0.7790697674418605,0.6162790697674418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0666558250872093,0.09537525207515987,0.14877019186046517,0.08101553858118458,0.10360042300761145
103,"Group 13, Number 4",-0.86,0.005,1.54,20.668726634622715,61.80514229037919,421.6859388725194,-0.34999999999999987,-0.04999999999999982,1.5,0.5145143341054748,0.5145143341054748,-0.6547007140406977,-0.0647352163613372,1.3185334375000002,129.31435571511622,0.05297894750046858,0.017334329824580278,0.032329943843051295,1.0143241279339714,0.030322826194591923,0.03421440705603338,0.03515663866252443,0.31541561804502866,0.31268372618871465,0.21892802703499722,0.21645125078300248,0.2052992859593023,0.0697352163613372,0.22146656250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.313953488372093,0.29069767441860467,0.9418604651162791,1.0,1.0,1.0,1.0,1.0,1.0,0.2052992859593023,0.0697352163613372,0.22146656250000005,0.13751725116031974,0.16550035494021317
104,"Group 13, Number 5",-1.115,0.005,1.54,20.668726634622715,61.87075608453498,421.7613020413818,-0.44999999999999996,-0.04999999999999982,1.5,0.6684683986547157,0.6684683986547157,-0.707317822122093,-0.04865915419360465,1.259471316860465,126.76817880813957,0.048321422372913383,0.017643719734409605,0.03761110872863707,0.969324918202035,0.032954527398748545,0.03452541694532002,0.032982571053661494,0.501059130133004,0.497779290555729,0.4118297668333993,0.411013217177976,0.407682177877907,0.053659154193604626,0.28052868313953483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.4069767441860465,0.5232558139534884,0.9651162790697675,1.0,1.0,0.407682177877907,0.05365915419360465,0.2805286831395349,0.2306706660357558,0.24729000507034882
106,"Group 13, Number 7",0.0,0.005,1.909,19.117265583276108,53.36385137712672,404.884157700058,0.0,-0.04999999999999982,1.5,0.4126814752324121,0.4126814752324121,0.07207464129613371,-0.2330163879360465,1.5851018276162794,128.89779824709302,0.037090828480323426,0.0298008049107843,0.011842120474876969,0.9876531344853994,0.02696144102771736,0.026244584621994898,0.03344581669555386,0.41081435530448696,0.41387182932652866,0.25057081501916323,0.2564017628818239,0.07250505961938952,0.23801638793604654,0.32389817238372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10465116279069768,0.0,0.9186046511627907,0.2558139534883721,1.0,1.0,1.0,1.0,1.0,0.07250505961938952,0.2380163879360465,0.32389817238372093,0.15526072377771802,0.21147320664638566
107,"Group 13, Number 8",0.0,0.005,1.805,20.639353017471574,61.37026016632333,421.0351933271845,0.0,-0.04999999999999982,1.5,0.30991934434623464,0.30991934434623464,0.0508626515218023,-0.24297287476744187,1.6012465247093022,127.8254811162791,0.0420069736737847,0.025715152047100717,0.026977483642147946,0.936469700531258,0.05057456283948314,0.03156653645434445,0.03386106286044271,0.3281205359815139,0.3253885722290215,0.2558991152186669,0.25526826864617325,0.052655369646220904,0.24797287476744187,0.2037534752906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.20930232558139536,0.8953488372093024,1.0,1.0,1.0,1.0,1.0,1.0,0.052655369646220904,0.24797287476744187,0.2037534752906976,0.15031412220683135,0.16812723990145342
